,,0
siisa_cant2s,siisa_cantMoras,0.020804759593898364
siisa_cant2s,siisa_monto4s,0.020662460667216005
siisa_consultasDia,siisa_maxBCRA12m,0.020308705526074135
siisa_consultasSeisMeses,siisa_monto1s,0.020299285422346595
siisa_cant2s,siisa_monto3s,0.020191054041329135
siisa_cant5s,siisa_cantMoras,0.02011946615757325
siisa_cant2s,siisa_cant5s,0.019901607580359127
siisa_cant3s,siisa_monto5s,0.01973699078645962
siisa_consultasDosAno,veraz_cantJuicios12,0.01962289751171438
siisa_monto3s,siisa_nroDoc,0.019506948845167914
siisa_consultasSeisMeses,veraz_cantMoraAbierta24,0.019374519679288105
siisa_consultasAno,veraz_cantConcursos60,0.01925770537255492
siisa_cant4s,siisa_monto2s,0.019143497493097725
siisa_cant2s,siisa_consultasDia,0.01897947251751795
siisa_consultasSeisMeses,veraz_cantJuicios12,0.018767044478396284
siisa_consultasSeisMeses,siisa_relDepCuit,0.018736562837312263
siisa_monto2s,siisa_monto5s,0.01870136162667223
siisa_monto3s,siisa_relDepCuit,0.018578822668797772
siisa_consultasAno,siisa_maxBCRA6m,0.018457183042591897
siisa_consultasTresMeses,veraz_peorStatus12,0.01835453719519126
siisa_cantCheques,siisa_montoMorasBCRA,0.018325004407927763
siisa_maxBCRA,siisa_sesModelo,0.018185131003113055
siisa_consultasSemana,veraz_cantConcursos60,0.01798091284533916
siisa_cant5s,siisa_consultasSeisMeses,0.01787774103656866
siisa_cant4s,siisa_monto1s,0.017756267711277297
siisa_relDepTel,veraz_cantJuicios12,0.017597648557151343
siisa_consultasMes,veraz_cantJuicios12,0.017500109998313567
siisa_cantMoras,siisa_montoMorasBCRA,0.01725998999992455
siisa_consultasDia,siisa_relDepCuit,0.01710306856572223
siisa_cant3s,siisa_consultasTresMeses,0.017077898584950343
siisa_cant2s,siisa_relDepCuit,0.017054440382577304
siisa_sesModelo,veraz_peorStatus12,0.01704529888624265
siisa_montoMorasBCRA,siisa_nroDoc,0.016988786321466783
siisa_cantMorasBCRA,siisa_consultasSemana,0.016960063477701737
siisa_relDepCuit,siisa_relDepMeses,0.01682524667248886
siisa_consultasTresMeses,siisa_monto2s,0.016786143482013557
siisa_consultasTresMeses,siisa_monto5s,0.01658561693485254
siisa_nroDoc,veraz_observaciones24m,0.016580893335393726
siisa_relDepCuit,siisa_sesCat,0.016529868612525523
siisa_monto2s,siisa_monto3s,0.01646299481014764
siisa_consultasDia,siisa_relDepMeses,0.016447903694015324
siisa_cant1s,siisa_cantCheques,0.01643605939342067
siisa_cantMoras,siisa_relDepMeses,0.01637529881562144
siisa_sesModelo,veraz_observaciones24m,0.01631031666540529
siisa_consultasSeisMeses,siisa_sesModelo,0.016144367872734905
siisa_cantMorasBCRA,siisa_consultasDia,0.0160720990806082
siisa_cant3s,siisa_sesModelo,0.016015218998579602
siisa_consultasDosAno,siisa_maxBCRA6m,0.015925497143143428
siisa_cantMoras,siisa_monto5s,0.015526930734735132
siisa_cant2s,veraz_cantMoraAbierta24,0.01543096435833977
siisa_cant2s,siisa_consultasMes,0.015343465521229891
siisa_monto2s,veraz_cantMoraAbierta24,0.015338325861452487
siisa_consultasAno,siisa_maxBCRA,0.015054844987943539
siisa_cant1s,siisa_maxBCRA12m,0.015039699617176975
siisa_cant4s,siisa_cant5s,0.014943710801890204
siisa_consultasSemana,siisa_monto5s,0.014644907549452734
siisa_consultasSeisMeses,siisa_sesCat,0.013987108268970339
siisa_cant5s,siisa_monto3s,0.01398049102274067
siisa_cant1s,siisa_consultasDia,0.01395860807784077
siisa_cant4s,siisa_sesCat,0.01394909017584117
siisa_cant3s,siisa_monto2s,0.013924072893825098
siisa_consultasAno,veraz_cantJuicios12,0.013610871469475393
siisa_consultasSemana,veraz_observaciones24m,0.013412475348224732
siisa_maxBCRA12m,siisa_sesModelo,0.013316967972930744
siisa_consultasAno,siisa_relDepMeses,0.013219958592645053
siisa_monto2s,siisa_monto4s,0.013045590023997185
siisa_nroDoc,siisa_relDepTel,0.012779181598379473
siisa_cantCheques,siisa_consultasSemana,0.012708465983207845
siisa_consultasSemana,veraz_cantJuicios12,0.012708465983207816
siisa_consultasDia,veraz_cantConcursos60,0.012687303608171316
siisa_consultasMes,siisa_monto1s,0.012646755247139449
siisa_montoMorasBCRA,veraz_cantMoraAbierta24,0.012632605154073221
siisa_cantMoras,siisa_sesModelo,0.012599043024489977
siisa_cant1s,siisa_consultasSemana,0.012588781789552769
siisa_cant2s,veraz_cantConcursos60,0.01219238016410283
siisa_monto4s,siisa_sesCat,0.012164336273517134
siisa_monto4s,siisa_nroDoc,0.012115473587956343
siisa_cant5s,siisa_sesModelo,0.012052108029885556
siisa_relDepMeses,siisa_relDepTel,0.012019071409693874
siisa_cant1s,siisa_monto4s,0.011991148984559757
siisa_relDepCuit,veraz_cantJuicios12,0.01194345777482106
siisa_consultasAno,veraz_cantMoraAbierta24,0.01189166866351013
siisa_monto4s,siisa_relDepMeses,0.011824228071233796
siisa_cantCheques,siisa_maxBCRA12m,0.011721727775822035
siisa_cant4s,siisa_nroDoc,0.011703371594499983
siisa_cantMorasBCRA,veraz_cantJuicios12,0.011679967761969499
siisa_cantMoras,siisa_maxBCRA24m,0.01158084023460626
siisa_cant4s,siisa_monto5s,0.01153261029510598
siisa_cantCheques,veraz_peorStatus12,0.011461616713461529
siisa_cantCheques,veraz_cantMoraAbierta24,0.011314707998556469
siisa_cantMoras,siisa_monto3s,0.011270045527233083
siisa_cant4s,siisa_consultasDosAno,0.0112619670105112
siisa_consultasMes,veraz_observaciones24m,0.011204804515437447
siisa_consultasSeisMeses,veraz_peorStatusActual,0.011124572447735901
siisa_consultasTresMeses,siisa_maxBCRA12m,0.011110920404109303
siisa_consultasSeisMeses,siisa_monto4s,0.011097189493926551
siisa_monto3s,siisa_monto5s,0.01078925822621631
siisa_consultasDia,veraz_peorStatus12,0.01077187357318814
siisa_cant4s,siisa_consultasDia,0.010675330008084209
siisa_cantMorasBCRA,siisa_relDepTel,0.010393769188022354
siisa_maxBCRA6m,siisa_sesModelo,0.010338714295572926
siisa_relDepTel,veraz_cantMoraAbierta24,0.010241124865875442
siisa_cantCheques,siisa_nroDoc,0.010208265475746173
siisa_cant5s,siisa_monto4s,0.01018358973478729
siisa_cant2s,siisa_consultasSemana,0.010183514829510352
siisa_consultasTresMeses,siisa_sesCat,0.010048403886003306
siisa_cantCheques,siisa_relDepCuit,0.01004578275703053
siisa_monto2s,veraz_observaciones24m,0.009873069052424324
siisa_cant5s,siisa_consultasMes,0.009476553522924359
siisa_consultasDia,veraz_observaciones24m,0.009406607636391933
siisa_cant4s,siisa_sesModelo,0.00935792499979851
siisa_monto5s,siisa_sesModelo,0.009301054268636024
siisa_consultasAno,siisa_sesCat,0.009000621341668041
siisa_maxBCRA24m,siisa_sesModelo,0.008973614052428337
siisa_consultasDia,veraz_cantJuicios12,0.008967073457834101
siisa_cantCheques,siisa_consultasDia,0.008967073457834096
siisa_monto3s,veraz_observaciones24m,0.00886535678883347
siisa_cant2s,siisa_monto1s,0.00879268133177361
siisa_consultasMes,siisa_monto5s,0.008760905364170835
siisa_monto3s,siisa_sesModelo,0.008754745604057805
siisa_cant2s,veraz_cantJuicios12,0.008617273767055018
siisa_consultasSemana,siisa_relDepMeses,0.008564761424172208
siisa_consultasAno,siisa_relDepCuit,0.008362452693877274
siisa_cant3s,siisa_cantMoras,0.008342488771097396
siisa_consultasSemana,siisa_maxBCRA24m,0.008228782764677652
veraz_cantConcursos60,veraz_observaciones24m,0.008132175219836942
siisa_consultasMes,siisa_relDepCuit,0.008030090457437309
siisa_cantMorasBCRA,siisa_consultasMes,0.008006726311530528
siisa_cant3s,veraz_cantConcursos60,0.007985042212991159
siisa_monto4s,siisa_relDepCuit,0.007971016641782453
siisa_monto4s,siisa_monto5s,0.007859050096291054
siisa_monto2s,veraz_cantConcursos60,0.007697863076393361
siisa_relDepMeses,veraz_cantMoraAbierta24,0.007353700190859788
siisa_consultasAno,veraz_observaciones24m,0.007303760567838006
siisa_consultasTresMeses,veraz_cantMoraAbierta24,0.007240075549401498
siisa_consultasTresMeses,siisa_maxBCRA,0.007240025888148144
siisa_cantMoras,siisa_cantMorasBCRA,0.0071357240398897325
siisa_consultasAno,veraz_peorStatus12,0.007121059489963763
siisa_cant4s,siisa_consultasAno,0.006841598781816773
siisa_cantCheques,siisa_consultasAno,0.00680543573473773
siisa_montoMorasBCRA,veraz_cantJuicios12,0.006769730222219137
siisa_consultasTresMeses,veraz_cantConcursos60,0.00674683357267967
siisa_monto4s,siisa_sesModelo,0.006377081986543816
siisa_consultasSemana,veraz_peorStatus12,0.006333235425758066
siisa_maxBCRA24m,siisa_monto1s,0.006327072745102913
siisa_cantMoras,veraz_cantConcursos60,0.006281768010962756
siisa_cant3s,siisa_relDepCuit,0.006191009498767036
siisa_cant4s,siisa_monto3s,0.006062453806872343
veraz_cantJuicios12,veraz_observaciones24m,0.005747620993423351
siisa_cant3s,veraz_cantJuicios12,0.005643631010901477
siisa_cant3s,siisa_cantCheques,0.005643631010901459
siisa_monto2s,veraz_cantJuicios12,0.005440659875902709
siisa_consultasSemana,veraz_cantMoraAbierta24,0.0053520936517719424
siisa_consultasDosAno,siisa_monto4s,0.005318722990706977
siisa_consultasSeisMeses,veraz_observaciones24m,0.005105529760341481
siisa_cantCheques,siisa_consultasTresMeses,0.004768495664834296
siisa_monto2s,siisa_nroDoc,0.004750893279656135
siisa_cant4s,veraz_cantConcursos60,0.0046657761068406405
siisa_maxBCRA12m,siisa_relDepTel,0.0046554468056724495
siisa_consultasAno,siisa_monto4s,0.004506888205085018
siisa_cantCheques,siisa_cantMoras,0.0044397987893267715
siisa_cantMoras,veraz_cantJuicios12,0.0044397987893267515
siisa_monto3s,veraz_cantConcursos60,0.00436503635814156
siisa_cant5s,siisa_cantCheques,0.004247063410761493
siisa_cant5s,veraz_cantJuicios12,0.004247063410761474
siisa_consultasSeisMeses,veraz_cantConcursos60,0.004204713635094744
siisa_consultasSeisMeses,veraz_peorStatus12,0.004118641257872482
siisa_cant1s,siisa_cant3s,0.003976307606084594
siisa_sesModelo,veraz_cantConcursos60,0.003762950075009948
siisa_consultasDosAno,veraz_cantMoraAbierta24,0.0037247936326251217
siisa_monto1s,siisa_monto4s,0.003628305919594573
siisa_montoMorasBCRA,veraz_observaciones24m,0.0036121059664141818
siisa_monto5s,siisa_relDepCuit,0.0035858492340794367
siisa_monto1s,siisa_montoMorasBCRA,0.0035591270794042306
siisa_consultasTresMeses,siisa_relDepTel,0.0034055132907263013
siisa_consultasTresMeses,veraz_observaciones24m,0.0033606144779362124
siisa_cant4s,siisa_cantCheques,0.003297655544469225
siisa_cant4s,veraz_cantJuicios12,0.0032976555444692098
siisa_cantCheques,siisa_monto5s,0.0032776147681282957
siisa_monto5s,veraz_cantJuicios12,0.0032776147681282887
siisa_cantCheques,siisa_maxBCRA24m,0.0032179846987301333
siisa_consultasDia,siisa_maxBCRA6m,0.0032141973467103334
siisa_monto4s,veraz_cantConcursos60,0.003179554950998401
siisa_cantCheques,siisa_monto3s,0.0030851001030955836
siisa_monto3s,veraz_cantJuicios12,0.003085100103095575
siisa_cantCheques,siisa_consultasSeisMeses,0.0029717879542796423
siisa_relDepCuit,veraz_cantConcursos60,0.0029653946619330016
siisa_monto3s,siisa_monto4s,0.002785927783388364
siisa_sesModelo,veraz_cantJuicios12,0.0026595603591488656
siisa_cantCheques,siisa_sesModelo,0.0026595603591488613
siisa_monto5s,veraz_observaciones24m,0.0025762825576031313
siisa_consultasMes,siisa_maxBCRA24m,0.002518174018613936
siisa_cant3s,siisa_monto4s,0.0023720664408088416
siisa_nroDoc,veraz_cantJuicios12,0.0023675928385317223
siisa_cantCheques,siisa_monto4s,0.002247231065745195
siisa_monto4s,veraz_cantJuicios12,0.002247231065745192
siisa_cantMoras,veraz_cantMoraAbierta24,0.0022440515294187445
siisa_consultasTresMeses,siisa_monto1s,0.0021508716788001493
siisa_monto2s,siisa_relDepTel,0.0021162495476295252
siisa_monto4s,veraz_observaciones24m,0.002100056384721717
siisa_consultasDia,siisa_maxBCRA,0.0020406252316703707
siisa_cant5s,siisa_consultasTresMeses,0.00157373389613215
veraz_cantConcursos60,veraz_cantJuicios12,0.0013260325530162292
siisa_cantCheques,veraz_cantConcursos60,0.0013260325530162266
siisa_consultasDia,siisa_monto3s,0.001270362838228195
siisa_consultasSemana,veraz_peorStatusActual,0.001236502120382064
siisa_cantCheques,veraz_cantJuicios12,0.0009372071227741999
siisa_cant3s,siisa_monto1s,0.000910628957064678
siisa_consultasTresMeses,siisa_maxBCRA24m,0.0005902218081496736
siisa_cant1s,siisa_consultasTresMeses,0.000392096407028017
siisa_montoMorasBCRA,siisa_relDepTel,0.00036245569644189214
siisa_nroDoc,siisa_sesModelo,0.00023578921267837367
siisa_cant3s,siisa_consultasDosAno,0.0001536175899886741
siisa_cant4s,siisa_relDepMeses,0.00014035691419493287
siisa_bacCompromiso,siisa_cant1s,
siisa_bacCompromiso,siisa_cant2s,
siisa_bacCompromiso,siisa_cant3s,
siisa_bacCompromiso,siisa_cant4s,
siisa_bacCompromiso,siisa_cant5s,
siisa_bacCompromiso,siisa_cant6s,
siisa_bacCompromiso,siisa_cantCheques,
siisa_bacCompromiso,siisa_cantMoras,
siisa_bacCompromiso,siisa_cantMorasBCRA,
siisa_bacCompromiso,siisa_consultasAno,
siisa_bacCompromiso,siisa_consultasDia,
siisa_bacCompromiso,siisa_consultasDosAno,
siisa_bacCompromiso,siisa_consultasMes,
siisa_bacCompromiso,siisa_consultasSeisMeses,
siisa_bacCompromiso,siisa_consultasSemana,
siisa_bacCompromiso,siisa_consultasTresMeses,
siisa_bacCompromiso,siisa_DupCuil1,
siisa_bacCompromiso,siisa_DupCuil2,
siisa_bacCompromiso,siisa_DupCuil3,
siisa_bacCompromiso,siisa_DupCuil4,
siisa_bacCompromiso,siisa_maxBCRA,
siisa_bacCompromiso,siisa_maxBCRA12m,
siisa_bacCompromiso,siisa_maxBCRA24m,
siisa_bacCompromiso,siisa_maxBCRA6m,
siisa_bacCompromiso,siisa_monto1s,
siisa_bacCompromiso,siisa_monto2s,
siisa_bacCompromiso,siisa_monto3s,
siisa_bacCompromiso,siisa_monto4s,
siisa_bacCompromiso,siisa_monto5s,
siisa_bacCompromiso,siisa_monto6s,
siisa_bacCompromiso,siisa_montoMorasBCRA,
siisa_bacCompromiso,siisa_nroDoc,
siisa_bacCompromiso,siisa_operaYcumple,
siisa_bacCompromiso,siisa_relDepCuit,
siisa_bacCompromiso,siisa_relDepMeses,
siisa_bacCompromiso,siisa_relDepTel,
siisa_bacCompromiso,siisa_sesCat,
siisa_bacCompromiso,siisa_sesModelo,
siisa_bacCompromiso,veraz_cantCheq12,
siisa_bacCompromiso,veraz_cantConcursos60,
siisa_bacCompromiso,veraz_cantJuicios12,
siisa_bacCompromiso,veraz_cantMoraAbierta24,
siisa_bacCompromiso,veraz_consumoConsFin12m,
siisa_bacCompromiso,veraz_consumoConsFin1m,
siisa_bacCompromiso,veraz_consumoConsNoFin1m,
siisa_bacCompromiso,veraz_consumoPreActivos,
siisa_bacCompromiso,veraz_consumoPreCompromiso,
siisa_bacCompromiso,veraz_consumoPreMora,
siisa_bacCompromiso,veraz_consumoPreSaldo,
siisa_bacCompromiso,veraz_consumoPreTotal,
siisa_bacCompromiso,veraz_consumoPreVencidos,
siisa_bacCompromiso,veraz_consumoTarActivas,
siisa_bacCompromiso,veraz_consumoTarActivasMora,
siisa_bacCompromiso,veraz_consumoTarCuotas,
siisa_bacCompromiso,veraz_consumoTarMaxAntig,
siisa_bacCompromiso,veraz_consumoTarMaxAntigAct,
siisa_bacCompromiso,veraz_consumoTarSumLimite,
siisa_bacCompromiso,veraz_consumoTarSumMinimo,
siisa_bacCompromiso,veraz_consumoTarSumSaldo,
siisa_bacCompromiso,veraz_observaciones12m,
siisa_bacCompromiso,veraz_observaciones24m,
siisa_bacCompromiso,veraz_observacionesConqui60m,
siisa_bacCompromiso,veraz_observacionesMontoCerrada1m,
siisa_bacCompromiso,veraz_observacionesMontoCerrada24m,
siisa_bacCompromiso,veraz_peorStatus12,
siisa_bacCompromiso,veraz_peorStatusActual,
siisa_cant1s,siisa_cant6s,
siisa_cant1s,siisa_DupCuil1,
siisa_cant1s,siisa_DupCuil2,
siisa_cant1s,siisa_DupCuil3,
siisa_cant1s,siisa_DupCuil4,
siisa_cant1s,siisa_monto6s,
siisa_cant1s,siisa_operaYcumple,
siisa_cant1s,veraz_cantCheq12,
siisa_cant1s,veraz_consumoConsFin12m,
siisa_cant1s,veraz_consumoConsFin1m,
siisa_cant1s,veraz_consumoConsNoFin1m,
siisa_cant1s,veraz_consumoPreActivos,
siisa_cant1s,veraz_consumoPreCompromiso,
siisa_cant1s,veraz_consumoPreMora,
siisa_cant1s,veraz_consumoPreSaldo,
siisa_cant1s,veraz_consumoPreTotal,
siisa_cant1s,veraz_consumoPreVencidos,
siisa_cant1s,veraz_consumoTarActivas,
siisa_cant1s,veraz_consumoTarActivasMora,
siisa_cant1s,veraz_consumoTarCuotas,
siisa_cant1s,veraz_consumoTarMaxAntig,
siisa_cant1s,veraz_consumoTarMaxAntigAct,
siisa_cant1s,veraz_consumoTarSumLimite,
siisa_cant1s,veraz_consumoTarSumMinimo,
siisa_cant1s,veraz_consumoTarSumSaldo,
siisa_cant1s,veraz_observaciones12m,
siisa_cant1s,veraz_observacionesConqui60m,
siisa_cant1s,veraz_observacionesMontoCerrada1m,
siisa_cant1s,veraz_observacionesMontoCerrada24m,
siisa_cant2s,siisa_cant6s,
siisa_cant2s,siisa_DupCuil1,
siisa_cant2s,siisa_DupCuil2,
siisa_cant2s,siisa_DupCuil3,
siisa_cant2s,siisa_DupCuil4,
siisa_cant2s,siisa_monto6s,
siisa_cant2s,siisa_operaYcumple,
siisa_cant2s,veraz_cantCheq12,
siisa_cant2s,veraz_consumoConsFin12m,
siisa_cant2s,veraz_consumoConsFin1m,
siisa_cant2s,veraz_consumoConsNoFin1m,
siisa_cant2s,veraz_consumoPreActivos,
siisa_cant2s,veraz_consumoPreCompromiso,
siisa_cant2s,veraz_consumoPreMora,
siisa_cant2s,veraz_consumoPreSaldo,
siisa_cant2s,veraz_consumoPreTotal,
siisa_cant2s,veraz_consumoPreVencidos,
siisa_cant2s,veraz_consumoTarActivas,
siisa_cant2s,veraz_consumoTarActivasMora,
siisa_cant2s,veraz_consumoTarCuotas,
siisa_cant2s,veraz_consumoTarMaxAntig,
siisa_cant2s,veraz_consumoTarMaxAntigAct,
siisa_cant2s,veraz_consumoTarSumLimite,
siisa_cant2s,veraz_consumoTarSumMinimo,
siisa_cant2s,veraz_consumoTarSumSaldo,
siisa_cant2s,veraz_observaciones12m,
siisa_cant2s,veraz_observacionesConqui60m,
siisa_cant2s,veraz_observacionesMontoCerrada1m,
siisa_cant2s,veraz_observacionesMontoCerrada24m,
siisa_cant3s,siisa_cant6s,
siisa_cant3s,siisa_DupCuil1,
siisa_cant3s,siisa_DupCuil2,
siisa_cant3s,siisa_DupCuil3,
siisa_cant3s,siisa_DupCuil4,
siisa_cant3s,siisa_monto6s,
siisa_cant3s,siisa_operaYcumple,
siisa_cant3s,veraz_cantCheq12,
siisa_cant3s,veraz_consumoConsFin12m,
siisa_cant3s,veraz_consumoConsFin1m,
siisa_cant3s,veraz_consumoConsNoFin1m,
siisa_cant3s,veraz_consumoPreActivos,
siisa_cant3s,veraz_consumoPreCompromiso,
siisa_cant3s,veraz_consumoPreMora,
siisa_cant3s,veraz_consumoPreSaldo,
siisa_cant3s,veraz_consumoPreTotal,
siisa_cant3s,veraz_consumoPreVencidos,
siisa_cant3s,veraz_consumoTarActivas,
siisa_cant3s,veraz_consumoTarActivasMora,
siisa_cant3s,veraz_consumoTarCuotas,
siisa_cant3s,veraz_consumoTarMaxAntig,
siisa_cant3s,veraz_consumoTarMaxAntigAct,
siisa_cant3s,veraz_consumoTarSumLimite,
siisa_cant3s,veraz_consumoTarSumMinimo,
siisa_cant3s,veraz_consumoTarSumSaldo,
siisa_cant3s,veraz_observaciones12m,
siisa_cant3s,veraz_observacionesConqui60m,
siisa_cant3s,veraz_observacionesMontoCerrada1m,
siisa_cant3s,veraz_observacionesMontoCerrada24m,
siisa_cant4s,siisa_cant6s,
siisa_cant4s,siisa_DupCuil1,
siisa_cant4s,siisa_DupCuil2,
siisa_cant4s,siisa_DupCuil3,
siisa_cant4s,siisa_DupCuil4,
siisa_cant4s,siisa_monto6s,
siisa_cant4s,siisa_operaYcumple,
siisa_cant4s,veraz_cantCheq12,
siisa_cant4s,veraz_consumoConsFin12m,
siisa_cant4s,veraz_consumoConsFin1m,
siisa_cant4s,veraz_consumoConsNoFin1m,
siisa_cant4s,veraz_consumoPreActivos,
siisa_cant4s,veraz_consumoPreCompromiso,
siisa_cant4s,veraz_consumoPreMora,
siisa_cant4s,veraz_consumoPreSaldo,
siisa_cant4s,veraz_consumoPreTotal,
siisa_cant4s,veraz_consumoPreVencidos,
siisa_cant4s,veraz_consumoTarActivas,
siisa_cant4s,veraz_consumoTarActivasMora,
siisa_cant4s,veraz_consumoTarCuotas,
siisa_cant4s,veraz_consumoTarMaxAntig,
siisa_cant4s,veraz_consumoTarMaxAntigAct,
siisa_cant4s,veraz_consumoTarSumLimite,
siisa_cant4s,veraz_consumoTarSumMinimo,
siisa_cant4s,veraz_consumoTarSumSaldo,
siisa_cant4s,veraz_observaciones12m,
siisa_cant4s,veraz_observacionesConqui60m,
siisa_cant4s,veraz_observacionesMontoCerrada1m,
siisa_cant4s,veraz_observacionesMontoCerrada24m,
siisa_cant5s,siisa_cant6s,
siisa_cant5s,siisa_DupCuil1,
siisa_cant5s,siisa_DupCuil2,
siisa_cant5s,siisa_DupCuil3,
siisa_cant5s,siisa_DupCuil4,
siisa_cant5s,siisa_monto6s,
siisa_cant5s,siisa_operaYcumple,
siisa_cant5s,veraz_cantCheq12,
siisa_cant5s,veraz_consumoConsFin12m,
siisa_cant5s,veraz_consumoConsFin1m,
siisa_cant5s,veraz_consumoConsNoFin1m,
siisa_cant5s,veraz_consumoPreActivos,
siisa_cant5s,veraz_consumoPreCompromiso,
siisa_cant5s,veraz_consumoPreMora,
siisa_cant5s,veraz_consumoPreSaldo,
siisa_cant5s,veraz_consumoPreTotal,
siisa_cant5s,veraz_consumoPreVencidos,
siisa_cant5s,veraz_consumoTarActivas,
siisa_cant5s,veraz_consumoTarActivasMora,
siisa_cant5s,veraz_consumoTarCuotas,
siisa_cant5s,veraz_consumoTarMaxAntig,
siisa_cant5s,veraz_consumoTarMaxAntigAct,
siisa_cant5s,veraz_consumoTarSumLimite,
siisa_cant5s,veraz_consumoTarSumMinimo,
siisa_cant5s,veraz_consumoTarSumSaldo,
siisa_cant5s,veraz_observaciones12m,
siisa_cant5s,veraz_observacionesConqui60m,
siisa_cant5s,veraz_observacionesMontoCerrada1m,
siisa_cant5s,veraz_observacionesMontoCerrada24m,
siisa_cant6s,siisa_cantCheques,
siisa_cant6s,siisa_cantMoras,
siisa_cant6s,siisa_cantMorasBCRA,
siisa_cant6s,siisa_consultasAno,
siisa_cant6s,siisa_consultasDia,
siisa_cant6s,siisa_consultasDosAno,
siisa_cant6s,siisa_consultasMes,
siisa_cant6s,siisa_consultasSeisMeses,
siisa_cant6s,siisa_consultasSemana,
siisa_cant6s,siisa_consultasTresMeses,
siisa_cant6s,siisa_DupCuil1,
siisa_cant6s,siisa_DupCuil2,
siisa_cant6s,siisa_DupCuil3,
siisa_cant6s,siisa_DupCuil4,
siisa_cant6s,siisa_maxBCRA,
siisa_cant6s,siisa_maxBCRA12m,
siisa_cant6s,siisa_maxBCRA24m,
siisa_cant6s,siisa_maxBCRA6m,
siisa_cant6s,siisa_monto1s,
siisa_cant6s,siisa_monto2s,
siisa_cant6s,siisa_monto3s,
siisa_cant6s,siisa_monto4s,
siisa_cant6s,siisa_monto5s,
siisa_cant6s,siisa_monto6s,
siisa_cant6s,siisa_montoMorasBCRA,
siisa_cant6s,siisa_nroDoc,
siisa_cant6s,siisa_operaYcumple,
siisa_cant6s,siisa_relDepCuit,
siisa_cant6s,siisa_relDepMeses,
siisa_cant6s,siisa_relDepTel,
siisa_cant6s,siisa_sesCat,
siisa_cant6s,siisa_sesModelo,
siisa_cant6s,veraz_cantCheq12,
siisa_cant6s,veraz_cantConcursos60,
siisa_cant6s,veraz_cantJuicios12,
siisa_cant6s,veraz_cantMoraAbierta24,
siisa_cant6s,veraz_consumoConsFin12m,
siisa_cant6s,veraz_consumoConsFin1m,
siisa_cant6s,veraz_consumoConsNoFin1m,
siisa_cant6s,veraz_consumoPreActivos,
siisa_cant6s,veraz_consumoPreCompromiso,
siisa_cant6s,veraz_consumoPreMora,
siisa_cant6s,veraz_consumoPreSaldo,
siisa_cant6s,veraz_consumoPreTotal,
siisa_cant6s,veraz_consumoPreVencidos,
siisa_cant6s,veraz_consumoTarActivas,
siisa_cant6s,veraz_consumoTarActivasMora,
siisa_cant6s,veraz_consumoTarCuotas,
siisa_cant6s,veraz_consumoTarMaxAntig,
siisa_cant6s,veraz_consumoTarMaxAntigAct,
siisa_cant6s,veraz_consumoTarSumLimite,
siisa_cant6s,veraz_consumoTarSumMinimo,
siisa_cant6s,veraz_consumoTarSumSaldo,
siisa_cant6s,veraz_observaciones12m,
siisa_cant6s,veraz_observaciones24m,
siisa_cant6s,veraz_observacionesConqui60m,
siisa_cant6s,veraz_observacionesMontoCerrada1m,
siisa_cant6s,veraz_observacionesMontoCerrada24m,
siisa_cant6s,veraz_peorStatus12,
siisa_cant6s,veraz_peorStatusActual,
siisa_cantCheques,siisa_DupCuil1,
siisa_cantCheques,siisa_DupCuil2,
siisa_cantCheques,siisa_DupCuil3,
siisa_cantCheques,siisa_DupCuil4,
siisa_cantCheques,siisa_monto6s,
siisa_cantCheques,siisa_operaYcumple,
siisa_cantCheques,veraz_cantCheq12,
siisa_cantCheques,veraz_consumoConsFin12m,
siisa_cantCheques,veraz_consumoConsFin1m,
siisa_cantCheques,veraz_consumoConsNoFin1m,
siisa_cantCheques,veraz_consumoPreActivos,
siisa_cantCheques,veraz_consumoPreCompromiso,
siisa_cantCheques,veraz_consumoPreMora,
siisa_cantCheques,veraz_consumoPreSaldo,
siisa_cantCheques,veraz_consumoPreTotal,
siisa_cantCheques,veraz_consumoPreVencidos,
siisa_cantCheques,veraz_consumoTarActivas,
siisa_cantCheques,veraz_consumoTarActivasMora,
siisa_cantCheques,veraz_consumoTarCuotas,
siisa_cantCheques,veraz_consumoTarMaxAntig,
siisa_cantCheques,veraz_consumoTarMaxAntigAct,
siisa_cantCheques,veraz_consumoTarSumLimite,
siisa_cantCheques,veraz_consumoTarSumMinimo,
siisa_cantCheques,veraz_consumoTarSumSaldo,
siisa_cantCheques,veraz_observaciones12m,
siisa_cantCheques,veraz_observacionesConqui60m,
siisa_cantCheques,veraz_observacionesMontoCerrada1m,
siisa_cantCheques,veraz_observacionesMontoCerrada24m,
siisa_cantMoras,siisa_DupCuil1,
siisa_cantMoras,siisa_DupCuil2,
siisa_cantMoras,siisa_DupCuil3,
siisa_cantMoras,siisa_DupCuil4,
siisa_cantMoras,siisa_monto6s,
siisa_cantMoras,siisa_operaYcumple,
siisa_cantMoras,veraz_cantCheq12,
siisa_cantMoras,veraz_consumoConsFin12m,
siisa_cantMoras,veraz_consumoConsFin1m,
siisa_cantMoras,veraz_consumoConsNoFin1m,
siisa_cantMoras,veraz_consumoPreActivos,
siisa_cantMoras,veraz_consumoPreCompromiso,
siisa_cantMoras,veraz_consumoPreMora,
siisa_cantMoras,veraz_consumoPreSaldo,
siisa_cantMoras,veraz_consumoPreTotal,
